Comment ID,Comment,Post ID,Post themes,Background song/audio,Harm score,Score explanation
7459676932487219200,Your videos have always inspired me so much! You are so amazing!,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Supportive and inspiring message.
7459280079999845376,"🧡 this is heartbreaking, you do an incredible thing for everyone. I'm so sorry",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Acknowledges emotion and affirms creator’s value.
7459277405083073536,Beautiful girl. Chin up you are a light and i love your work. Keep showing up! 💕💕,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Kind encouragement and affirmation.
7459250933659187200,I hardly post on your social media - I think you're great and share a load of great stuff,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Supportive comment from a quiet fan.
7459507443774750720,You’re amazing girl x Nemind the haters.,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Encouragement to ignore hate; very supportive.
7459523540858273792,Sending hugs.I love your content.Kia kaha.❤️,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Supportive message including cultural affirmation.
7459567043680813056,🥰 I see you 👀 keep going 💪 have faith,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Playful emojis with motivational tone.
7459736386871244800,"Kia kaha, e hoa! ❤️",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Strong cultural support and solidarity.
7458854517603745792,Me after the 10th cup of water: 'I’m gonna go to the bathroom' but also lowkey obsessed with how satisfying this clean-up is. 😂,7458850831199112481,Arts & Craft,"Yes, natural sounds of the action",0,"Relatable joke; not harmful, unrelated to sensitive topic."
7458852640660209664,first,7458850831199112481,Arts & Craft,"Yes, natural sounds of the action",0,Neutral engagement comment typical in Arts & Craft content.
7458852327686195200,Soothing my anxiety,7458850831199112481,Arts & Craft,"Yes, natural sounds of the action",0,Personal emotional reaction; positive and appreciative.
7459210939565817856,its giving the big three vibes from MHA class 1A,7458850831199112481,Arts & Craft,"Yes, natural sounds of the action",0,Pop culture reference; harmless and lighthearted.
7458873662423203840,Do you have purple?,7458850831199112481,Arts & Craft,"Yes, natural sounds of the action",0,Product-related question; respectful.
7458912538613565440,Love this angle for it! Your videos are so relaxing 🥰,7458850831199112481,Arts & Craft,"Yes, natural sounds of the action",0,Very supportive and kind.
7458851512561203200,first!,7458850831199112481,Arts & Craft,"Yes, natural sounds of the action",0,Standard engagement comment; not harmful.
7458851783248822272,satisfactorio🤍,7458850831199112481,Arts & Craft,"Yes, natural sounds of the action",0,Compliment with a calming emoji; neutral-positive.
7458871525694193664,Please do the front please,7458850831199112481,Arts & Craft,"Yes, natural sounds of the action",0,Polite request; not demanding or inappropriate.
7459516565802566656,😳😳,7458850831199112481,Arts & Craft,"Yes, natural sounds of the action",0,Mild surprise emoji; ambiguous but not harmful in this context.
7461049265964746752,😍,7458850831199112481,Arts & Craft,"Yes, natural sounds of the action",0,Clearly positive emoji.
7459219925740601344,😍,7458850831199112481,Arts & Craft,"Yes, natural sounds of the action",0,Repeated enthusiastic emoji; harmless.
7460494842591937536,🥰,7458850831199112481,Arts & Craft,"Yes, natural sounds of the action",0,Affectionate emoji; clearly positive.
7459406706486721536,😍,7458850831199112481,Arts & Craft,"Yes, natural sounds of the action",0,Loving and enthusiastic emoji.
7460959813062755328,😂,7458850831199112481,Arts & Craft,"Yes, natural sounds of the action",0,Laughing emoji; not directed harmfully.
7459452820329859072,🥰🥰🥰,7458850831199112481,Arts & Craft,"Yes, natural sounds of the action",0,Repetition of kind emoji; no harm.
7461124361195651072,😂,7458850831199112481,Arts & Craft,"Yes, natural sounds of the action",0,Duplicate of laughing emoji; still neutral.
7459768852566818816,❤️,7458850831199112481,Arts & Craft,"Yes, natural sounds of the action",0,Heart emoji; affectionate.
7.461219095998E+18,😁,7458850831199112481,Arts & Craft,"Yes, natural sounds of the action",0,Cheerful emoji; positive tone.
7460111258344962048,😁,7458850831199112481,Arts & Craft,"Yes, natural sounds of the action",0,Repeat of cheerful emoji.
7460494842591937536,🥰,7458850831199112481,Arts & Craft,"Yes, natural sounds of the action",0,Same as earlier affectionate emoji.
7458866798869677056,I'm going to kiss you most of all @chartel 😭,7458850831199112481,Arts & Craft,"Yes, natural sounds of the action",0,"Playful, humorous, and affectionate; not inappropriate in tone or context."
7.460065861351E+18,😒,7458850831199112481,Arts & Craft,"Yes, natural sounds of the action",0.25,Disapproving emoji; vague but tone suggests dissatisfaction.
7460632593378492416,"Hi, have you ever been to Slovenia?",7459491278120832302,"Friends, girls, dance, trend","Yes, Sam Smith song",0,Innocent question; unrelated to theme but harmless.
7460616203104387072,超级可爱🥰🥰🥰🥰🥰,7459491278120832302,"Friends, girls, dance, trend","Yes, Sam Smith song",0,Strong praise; positive tone.
7460893784755187712,"🙏 When they called you strong
Weapon? I didn't know but that's when I see 😍 your brilliant performance.
OMG You are perfect in all aspects.
VERY NICE, 👌 AMAZING. 👌",7459491278120832302,"Friends, girls, dance, trend","Yes, Sam Smith song",0,Poetic-style self-affirmation; not harmful.
7460973489318528000,where’s kai’s dress from??,7459491278120832302,"Friends, girls, dance, trend","Yes, Sam Smith song",0,Friendly curiosity; fashion-related and neutral.
7460703244503859200,you're back 😁,7459491278120832302,"Friends, girls, dance, trend","Yes, Sam Smith song",0,Enthusiastic and supportive.
7460664642719234048,Don't leave us😭😭,7459491278120832302,"Friends, girls, dance, trend","Yes, Sam Smith song",0,"Emotional support, not harmful."
7460965174250782720,is it for tiktok fareware 🥺,7459491278120832302,"Friends, girls, dance, trend","Yes, Sam Smith song",0,Emotional speculation about goodbye; not harmful.
7460685853150086144,Hi kai from cebu philippines🥰🥰,7459491278120832302,"Friends, girls, dance, trend","Yes, Sam Smith song",0,Warm greeting from a fan.
7460951283249054720,wow so beautiful,7459491278120832302,"Friends, girls, dance, trend","Yes, Sam Smith song",0,Clear compliment; fully positive.
7461179175416791040,"chú chơi rất thân với ông của cháu , nhớ lúc nhỏ bế các cháu xuốt giờ lớn rồi . tết chú bận không qua chúc mừng ông cháu được gửi lời cho chú nhé",7459491278120832302,"Friends, girls, dance, trend","Yes, Sam Smith song",0,"Personal memory, emotional tone; not harmful."
7460859826017697792,"Senator, I’m Singaporean😭",7459491278120832302,"Friends, girls, dance, trend","Yes, Sam Smith song",0,Playful political reference; not inappropriate.
7461134424487936000,I am from South Africa 🇿🇦✌🏼 btw,7459491278120832302,"Friends, girls, dance, trend","Yes, Sam Smith song",0,National pride; neutral.
7460893385635102720,NICE TO MEET YOU ❤❤❤❤❤,7459491278120832302,"Friends, girls, dance, trend","Yes, Sam Smith song",0,Friendly and kind.
7460862864754246656,Esperando el vlog 🦦,7459491278120832302,"Friends, girls, dance, trend","Yes, Sam Smith song",0,Friendly anticipation; no harm.
7461000488941061120,I need to know where the blue dress is from,7459491278120832302,"Friends, girls, dance, trend","Yes, Sam Smith song",0,Curious and polite request.
7460941492502593536,可爱捏,7459491278120832302,"Friends, girls, dance, trend","Yes, Sam Smith song",0,Clear compliment.
7461026268634348544,I'm fallen in love about your blogs,7459491278120832302,"Friends, girls, dance, trend","Yes, Sam Smith song",0,Sweet and supportive; language imperfect but kind.
7460904327969945600,I love 🥰🥰🥰🥰🥰,7459491278120832302,"Friends, girls, dance, trend","Yes, Sam Smith song",0,Expressive and affectionate emoji-filled support.
